=========================================
Tokens with their respective log-ratios: 
=========================================
   -0,18	nether
    0,26	netherlands
       0	netherworld
    0,54	nettie
       0	nettles
    0,02	network
       0	networking
    -0,1	networks
    -0,3	network's
    -0,3	neuro
   -0,48	neurological
     0,6	neuroses
    0,24	neurosis
    0,15	neurotic
       0	neurotically
       0	neurotics
     0,2	neutral
    -0,3	neutrality
    -0,3	neutralize
       0	neutron
     0,3	neva
    -0,1	nevada
     0,7	neve
       0	never
     0,2	neverending
     0,6	neverland
   -0,26	nevermind
    0,33	nevertheless
    0,64	neville
    0,12	new
   -0,48	newbern
    0,26	newbie
    0,12	newbies
   -0,24	newborn
   -0,48	newcastle
    0,08	newcomer
    0,11	newcomers
     0,6	newell
    0,26	newer
    0,51	newest
    0,78	newfound
    0,38	newhart
    0,27	newly
     0,3	newlyweds
    0,44	newman
    1,08	newman's
     0,3	newmar
       0	newness
    0,12	newport
   -0,08	news
       0	newscast
       0	newscaster
     0,3	newsletter
       0	newsman
    0,09	newspaper
    0,13	newspapers
    0,48	newspaper's
       0	newsreel
    0,18	newsreels
   -0,18	newsweek
       0	newt
    0,27	newton
       0	next
     0,6	ney
     0,3	nfl
    0,12	nguyen
    0,12	ni
       0	niagara
   -0,45	nic
    0,11	nice
    0,39	nicely
   -0,14	nicer
    -0,3	nicest
    0,19	niche
       0	nicholas
    0,48	nicholls
     0,1	nichols
   -0,01	nicholson
     0,2	nicholson's
    0,03	nick
    0,48	nicked
       0	nickel
       0	nickelby
    -0,1	nickelodeon
     0,3	nicki
    0,41	nickname
     0,1	nicknamed
    0,48	nicknames
       0	nickolodean
    0,76	nicky
    0,48	nico
    -0,6	nicol
    0,54	nicola
    0,95	nicolai
    0,24	nicolas
    0,36	nicole
   -0,48	nicotine
    0,33	niece
   -0,22	nieces
   -0,78	niel
     0,7	nielsen
     0,3	nielson
    0,22	niemann
    0,24	nietzsche
    0,48	nietzschean
    0,28	nifty
     0,3	nigel
   -0,18	nigeria
    -0,6	niggling
   -0,06	nigh
       0	night
    0,46	nightclub
    0,48	nightclubs
     0,3	nightfall
    0,48	nightgowns
    0,18	nightingale
   -0,18	nightlife
    -0,2	nightly
   -0,08	nightmare
   -0,02	nightmares
    0,34	nightmarish
   -0,02	nights
    0,37	night's
     0,4	nighttime
    0,48	nightwing
    0,08	nihilism
       0	nihilist
    0,15	nihilistic
       0	nike
   -0,22	nikita
     0,6	nikki
    0,12	nikolai
     0,7	nikolaj
    -0,4	nil
    -0,6	nile
    0,18	nilly
    -0,3	nils
       0	nilsson
     0,7	nimble
   -0,12	nimh
    -0,3	nimitz
    -0,3	nimoy
   -0,48	nimoy's
    0,77	nina
    0,23	nine
       0	nines
    0,12	nineteen
    0,26	nineteenth
    0,17	nineties
   -0,67	ninety
   -0,44	ninja
   -0,51	ninjas
   -0,78	nino
     0,3	ninotchka
   -0,03	nintendo
    0,22	ninth
   -0,12	nip
   -0,15	nipple
    0,07	nipples
       0	nippon
       0	nippy
    0,03	niro
   -0,65	niro's
    0,48	nirvana
       0	nit
       0	nite
     0,6	nitpick
     0,3	nitpicking
     0,7	nitro
     0,3	nitrous
    -0,3	nitti
     0,3	nitty
    -0,4	nitwit
       0	nitwits
    0,03	niven
       0	niven's
   -0,51	nixon
    -0,6	nixon's
     0,4	nj
     0,3	nl
   -0,25	no
    0,19	noah
     0,6	noah's
    0,51	noam
       0	nob
   -0,48	nobel
     0,6	nobility
     0,3	noble
    0,74	nobleman
       0	noblemen
       0	nobler
    0,18	nobly
    -0,6	nobodies
    -0,2	nobody
    0,15	nobody's
   -0,48	noche
       0	nocturnal
    0,06	nod
   -0,34	nodding
     0,3	nodes
   -0,03	nods
   -0,39	noel
       0	noël
       0	nog
    0,66	noir
       1	noire
    0,51	noirish
    0,62	noirs
       0	noir's
   -0,42	noise
   -0,22	noises
   -0,48	noisy
    0,12	nolan
    -0,7	noland
   -0,18	nolan's
    1,04	noll
    0,45	nolte
     0,3	nolte's
    -0,3	nomad
     0,4	nomadic
   -0,78	nomads
       0	nomenclature
   -0,11	nominal
    -0,3	nominally
   -0,24	nominate
     0,5	nominated
       0	nominates
    -0,6	nominating
    0,42	nomination
    0,46	nominations
    0,41	nominee
       0	nominees
   -0,16	non
   -0,12	nonchalant
   -0,08	nonchalantly
   -0,48	nondescript
   -0,31	none
    0,22	nonetheless
   -0,71	nonexistent
    -0,3	nonfiction
       0	noni
     0,3	nonplussed
   -0,39	nonsense
       0	nonsenses
   -0,65	nonsensical
    0,18	nonstop
       0	noo
     0,1	noodle
    -0,3	nook
    -0,3	nookie
     0,2	noon
      -1	noonan
    -0,3	noone
   -0,12	nooo
       0	nooooo
   -0,08	noose
   -0,93	nope
   -0,15	nor
    0,19	nora
     0,7	norah
   -0,85	nora's
    0,22	nordic
   -0,48	norfolk
    1,26	noriko
   -0,05	norm
    0,55	norma
    0,16	normal
    0,48	normalcy
    0,12	normality
   -0,14	normally
    0,39	norman
    -0,6	normand
       0	normandy
    0,48	norman's
   -0,48	normative
    0,54	norms
    -0,3	norris
   -0,18	norse
    0,12	north
    1,02	northam
    0,48	northanger
     0,3	northeast
    0,09	northern
       0	northerners
    -0,1	northwest
   -0,23	norton
   -0,78	norton's
    0,57	norway
   -0,19	norwegian
     0,3	nos
       0	nosbusch
   -0,31	nose
    -0,3	nosebleeds
       0	nosed
   -0,48	nosedive
    -0,1	noses
     0,6	nosey
    0,08	nosferatu
       0	noshame
    0,23	nostalgia
    0,23	nostalgic
   -1,36	nostril
    -0,3	nostrils
    0,35	nosy
   -0,06	not
       0	not,this
    0,16	notable
     0,6	notables
    0,19	notably
    0,57	notch
     0,1	note
     0,3	notebook
     0,7	notebooks
    0,13	noted
    0,11	notes
   -0,09	noteworthy
    0,48	noth
       0	nother
   -0,36	nothing
   -0,26	nothingness
       0	nothings
       0	nothing's
   -0,01	notice
    0,15	noticeable
   -0,07	noticeably
    0,07	noticed
    0,45	notices
   -0,21	noticing
    -0,6	notified
    0,48	notify
   -0,21	noting
   -0,02	notion
     0,2	notions
   -0,24	notoriety
    0,17	notorious
   -0,06	notoriously
   -1,04	notre
     0,4	notte
       0	notti
    0,06	notting
   -0,07	notwithstanding
       0	nought
   -0,18	nouvelle
     0,7	nov
    -0,3	nova
     1,1	novak
    1,23	novak's
    0,06	novel
    0,33	novelist
     0,3	novelist's
     0,4	novella
    0,09	novels
   -0,15	novel's
   -0,48	novelties
   -0,08	novelty
    0,43	november
    0,54	novice
    0,18	novices
    0,02	now
       0	now,this
    0,33	nowadays
   -0,45	nowhere
     0,3	nowheres
       0	now's
   -0,85	nr
    0,18	nra
   -0,48	nri
    -0,3	nth
   -0,65	nu
    0,03	nuance
    0,48	nuanced
     0,4	nuances
   -0,34	nubile
   -0,27	nuclear
   -0,09	nude
       0	nudes
   -0,78	nudge
       0	nudged
   -0,18	nudges
   -0,24	nudie
    0,18	nudist
   -0,39	nudity
   -0,26	nuff
   -0,43	nugget
       0	nuggets
    -0,2	nuisance
    0,22	nuit
    -0,3	nuke
     0,3	nukem
   -0,48	nukes
       0	nullified
    0,21	numb
   -0,54	numbed
    0,12	number
     0,3	numbered
    0,05	numbers
   -0,68	numbing
    -0,7	numbingly
       0	numbness
    0,03	numerous
    -0,3	numspa
   -0,04	nun
       0	nunchucks
       0	nunez's
     0,4	nunn
   -0,16	nuns
   -0,18	nun's
    1,04	nunsploitation
       0	nuptials
   -0,48	nuremburg
   -0,16	nurse
     0,3	nursed
   -0,12	nursery
    0,06	nurses
   -0,18	nurse's
     0,3	nursing
    0,12	nurture
    0,78	nurturing
   -0,37	nut
   -0,54	nutcase
    0,35	nutcracker
     0,3	nuthin
       0	nuthouse
   -0,48	nutjob
       0	nutritional
    -0,1	nuts
   -0,42	nutshell
       0	nutso
    -0,3	nutter
    -0,3	nuttier
    0,18	nutty
   -0,07	nwa
    0,02	ny
    0,29	nyc
       0	nye
    -0,3	nyman
     0,1	nymph
       0	nymphet
   -0,48	nympho
    0,48	nymphomania
    0,05	nymphomaniac
     0,3	nypd
   -0,54	nz
   -0,03	o
   -0,54	oaf
    0,18	oak
    0,27	oakland
     0,7	oakley
    0,43	oasis
   -0,18	oater
    -0,6	oaters
   -1,15	oates
    -0,1	oath
   -0,22	oatmeal
    -0,3	obama
    0,48	obedience
       0	obedient
    1,28	oberon
   -0,15	obese
       0	obesity
    0,12	obey
    0,18	obeying
    -0,6	obeys
    0,34	obi
    0,01	object
       0	objectification
       0	objection
   -0,18	objectionable
     0,7	objections
    0,08	objective
   -0,14	objectively
    0,12	objectives
   -0,43	objectivity
   -0,06	objects
   -0,85	obligated
   -0,13	obligation
     0,6	obligations
   -0,15	obligatory
       0	oblige
   -0,48	obliged
   -0,18	obliges
    0,18	obligingly
       0	oblique
     0,3	obliterate
   -0,78	obliterated
   -0,49	oblivion
    -0,1	oblivious
       0	oblowitz's
    -0,6	obnoxious
   -0,74	obnoxiously
     0,6	o'brian
   -0,04	o'brien
    0,48	o'brien's
     0,3	obrow
   -0,08	obscene
   -0,48	obscenely
    -0,1	obscenities
   -0,85	obscenity
    0,18	obscura
    0,07	obscure
   -0,08	obscured
   -0,14	obscurity
       0	observance
    1,11	observant
    0,06	observation
    0,13	observations
   -0,02	observe
    0,39	observed
    0,24	observer
       0	observers
    0,57	observes
       0	observing
       0	obsessed
    -0,3	obsesses
    0,14	obsession
    0,35	obsessions
    0,31	obsessive
    -0,1	obsessively
    0,27	obsolete
    0,19	obstacle
    0,34	obstacles
     0,3	obstinacy
    0,48	obstinate
       0	obstructions
    0,36	obtain
   -0,22	obtained
    0,22	obtaining
       0	obtains
       0	obtrusive
    0,22	obtuse
   -0,21	obvious
   -0,23	obviously
    -0,6	obviousness
     0,3	oc
       0	occaisional
    0,03	occasion
    0,02	occasional
    0,11	occasionally
    0,17	occasions
    0,09	occult
     0,4	occupant
    0,12	occupants
    0,18	occupation
     0,3	occupations
    0,32	occupied
     0,3	occupiers
    0,52	occupies
   -0,05	occupy
    0,52	occupying
       0	occur
    0,11	occurred
    0,56	occurrence
   -0,04	occurrences
   -0,11	occurring
    0,14	occurs
       0	ocd
    0,19	ocean
    -0,6	oceanic
    0,07	oceans
    0,26	ocean's
     0,4	ock
       0	ocker
   -0,04	o'clock
   -0,08	o'connell
     0,2	o'connor
   -0,54	o'connor's
       1	o'conor
     0,6	oct
    0,18	octane
       0	octaves
       0	octavia
    0,53	october
     0,6	octogenarian
    0,15	octopus
     0,3	od
    0,03	odd
    0,13	oddball
     0,7	oddballs
     0,3	oddest
    0,08	oddities
   -0,19	oddity
   -0,11	oddly
   -0,43	oddness
    0,25	odds
     0,7	ode
     0,3	oder
    -0,3	odessa
     0,3	odette
     0,3	odile
    -0,7	odin
   -0,65	odious
    1,04	o'donnell
       0	odor
    0,66	odyssey
   -0,18	oedipal
   -0,18	oedipus
     0,3	o'er
    0,11	oeuvre
       0	oeuvres
    0,05	of
   -0,16	off
       0	off,i
   -0,12	offal
    0,36	offbeat
   -0,95	offed
    -0,3	offence
    -0,6	offencive
   -0,04	offend
   -0,33	offended
    0,12	offender
    0,22	offenders
   -0,24	offending
   -0,44	offends
   -0,45	offense
    -0,3	offenses
   -0,49	offensive
   -0,95	offensively
   -0,08	offer
    0,03	offered
   -0,04	offering
       0	offerings
    0,27	offers
     0,1	offhand
    0,11	office
    0,03	officer
     0,1	officers
     0,4	officer's
    0,12	offices
    0,21	official
    0,04	officially
    0,39	officials
     0,3	officious
    0,18	offing
   -0,22	offs
   -1,04	offscreen
    0,27	offset
       0	offshore
    0,12	offspring
       0	offstage
    0,33	oft
    0,19	often
    -0,3	oftentimes
     0,4	ogden
   -0,48	ogilvy
     0,6	ogle
   -0,26	ogling
    0,32	ogre
   -0,47	oh
    0,45	o'hara
    0,48	o'hara's
     0,9	o'hearn
     0,3	ohh
   -0,48	ohhh
     0,1	ohio
   -0,48	ohtar
    0,07	oil
   -0,22	oiled
       0	oily
    0,48	ointment
       0	oirish
   -0,37	oj
       0	ojos
   -0,37	ok
    0,65	okada
   -0,34	okay
    -0,6	o'keefe
   -0,48	okey
       0	oklahoma
       0	okona
    0,06	ol
    -0,3	olaf
    0,02	old
       0	olde
    0,17	older
    0,47	oldest
    0,48	oldie
    0,24	oldies
       0	oldish
    -0,7	oldman
   -0,59	olds
   -0,35	old's
       0	oldsters
   -0,23	ole
    0,54	o'leary
   -0,67	olen
    0,35	olga
   -0,18	olin
    0,56	olive
    0,25	oliver
   -0,18	oliver's
   -0,03	olivia
     0,2	olivier
    0,45	olivier's
    0,28	ollie
   -0,11	ollie's
    0,09	olsen
    1,16	olympia
       0	olympiad
       0	olympian
   -0,03	olympic
    0,15	olympics
   -0,48	olyphant
    0,44	om
   -0,18	omaha
     0,2	omar
    -0,6	omega
     0,3	omelet
    -0,3	omelette
   -0,92	omen
    0,18	omens
   -0,43	omg
       0	omid
       0	omigod
    0,05	ominous
    0,18	ominously
       0	omission
    -0,3	omissions
    -0,7	omit
   -0,09	omitted
       0	omitting
    0,12	omnipotent
    0,18	omnipresent
   -0,18	omniscient
       0	on
    -0,6	ona
       0	onasis
    -0,6	onboard
     0,1	once
    0,18	oncoming
    0,02	one
   -0,41	o'neal
     0,3	onegin
   -0,08	o'neil
    0,43	o'neill
     0,3	o'neill's
    0,07	ones
    0,15	one's
    0,53	oneself
     0,3	onetime
    0,02	ongoing
       0	onion
    0,07	online
       0	onlooker
    -0,3	onlookers
   -0,12	only
    -0,3	onna
     0,3	ono
    -0,4	ons
   -0,12	onscreen
    0,06	onset
       0	onslaught
    0,18	onstage
    0,26	ontario
   -0,02	onto
    0,08	onward
    0,08	onwards
       0	onyulo
       0	oo
    0,18	oodles
   -0,53	ooh
       0	oomph
   -0,54	oooh
    -0,6	oooo
    -0,3	ooooh
       0	oop
   -0,62	oops
    0,22	ooze
    -0,3	oozed
     0,2	oozes
    0,07	oozing
    0,18	op
   -0,18	opaque
    0,01	open
   -0,02	opened
    0,32	opener
    0,48	openers
   -0,02	opening
    0,14	openly
     0,1	opens
       0	opera
    -0,6	operandi
    0,08	operas
   -0,39	operate
       0	operated
    0,39	operates
    0,34	operatic
     0,3	operatically
   -0,32	operating
   -0,11	operation
    -0,2	operations
    0,18	operative
   -0,12	operatives
   -0,05	operator
    -0,7	operators
    -0,4	operetta
    0,08	ophelia
     0,1	opinion
       0	opinionated
    0,03	opinions
    -0,3	opinon
    0,12	opium
     0,3	oppenheimer
    0,26	opponent
     0,4	opponents
     0,3	opportunism
   -0,12	opportunist
   -0,22	opportunistic
   -0,13	opportunities
    0,02	opportunity
    0,37	oppose
   -0,03	opposed
    -0,6	opposes
    0,37	opposing
    0,17	opposite
    0,85	opposites
    0,11	opposition
     0,3	oppress
   -0,15	oppressed
       0	oppressing
    0,48	oppression
    0,21	oppressive
    -0,3	oppressively
       0	oppressors
   -0,23	oprah
   -0,85	ops
    -0,4	opt
   -0,21	opted
   -0,48	optic
    0,95	optical
       0	optically
       0	optimal
    0,45	optimism
       0	optimist
    0,39	optimistic
   -0,07	opting
   -0,07	option
    0,78	optional
     0,3	optioned
   -0,08	options
    0,26	opts
       0	opulence
    0,85	opulent
       0	opus
   -0,12	or
    -0,7	oracle
   -0,25	oral
   -0,48	orally
   -0,38	orange
     0,3	oranges
   -0,78	orangutan
       0	orangutans
       0	orator
    0,48	oratory
     0,9	orbach
    -0,3	orbit
       0	orbital
   -0,18	orbiting
       0	orbits
       0	orchard
     0,4	orchestra
    0,39	orchestral
     0,1	orchestrated
     0,3	orchestrates
     0,3	orchestrating
    -0,6	orchestration
       0	orchids
    0,35	orcs
       0	ordeal
       0	ordeals
    0,02	order
     0,2	ordered
       0	ordering
    -0,3	orderly
   -0,06	orders
    0,43	ordinarily
    0,48	ordinariness
    0,21	ordinary
     0,7	ore
    -0,1	oregon
       0	o'reily
       0	oreo
     0,3	oreos
    0,05	org
    0,09	organ
   -0,28	organic
    0,48	organically
   -0,07	organisation
     0,3	organisations
       0	organise
   -0,24	organised
    -0,3	organism
    0,18	organisms
   -0,08	organization
   -0,07	organizations
   -0,08	organize
    0,08	organized
     0,4	organizes
    0,18	organizing
   -0,49	organs
     0,3	orgasm
       0	orgasmic
       0	orgasms
       0	orgazmo
   -0,64	orgies
   -0,48	orginal
   -0,26	orgy
       0	orient
    0,03	oriental
    -0,3	orientals
   -0,48	orientated
    0,21	orientation
       0	orientations
    0,27	oriented
   -0,17	origin
   -0,15	original
   -0,27	originality
    0,14	originally
   -0,38	originals
   -0,65	original's
   -0,18	originate
     0,3	originated
     0,3	originates
    0,16	origins
       0	orks
       0	orlando
    0,55	orleans
    -0,3	orloff
       0	ormondroyd
     0,3	ornament
       0	ornaments
       0	ornate
     0,6	ornery
    0,58	orphan
   -0,34	orphanage
       1	orphaned
    0,48	orphans
       0	orry
     0,5	orson
       0	orthodox
   -0,18	orton
    -0,3	orwell
   -0,37	orwellian
    -0,9	orwell's
       0	os
    -0,2	osama
   -0,08	osborne
       0	osbourne
    0,43	oscar
    0,35	oscars
    0,56	oscar's
   -0,26	o'shea
    0,93	oshii
    -0,3	osiris
    -0,6	oskar
       0	oslo
     0,3	osmond
    0,48	osric
   -0,22	ossie
     0,3	ost
       0	ostensible
   -0,06	ostensibly
    -0,3	ostentatious
       0	ostracized
   -0,48	ostrich
     0,6	o'sullivan
     0,3	o'sullivan's
     0,3	oswald
       0	otaku
    1,19	othello
     0,6	othello's
    0,05	other
    0,14	others
    0,11	other's
   -0,19	otherwise
       0	otherworldly
    0,64	otis
    0,08	o'toole
     0,6	o'toole's
   -0,22	ott
    -0,7	ottawa
    0,35	otto
     0,3	ottoman
   -0,67	ouch
     0,3	ouedraogo's
   -0,05	ought
       0	oughta
       0	oughts
   -0,46	ounce
    0,14	our
       0	ouroboros
    0,13	ours
    0,23	ourselves
    -0,3	ousted
   -0,04	out
       0	outback
    0,09	outbreak
    0,07	outburst
    0,46	outbursts
    0,58	outcast
       0	outcasts
     0,3	outclassed
    0,18	outcome
     0,4	outcomes
   -0,18	outcry
   -0,16	outdated
     0,1	outdid
       0	outdo
    0,65	outdoes
     0,9	outdone
    0,24	outdoor
    0,04	outdoors
     0,3	outdoorsman
   -0,43	outer
   -0,85	outerspace
    0,07	outfield
   -0,22	outfit
   -0,14	outfits
    0,85	outgoing
     0,3	outgrow
   -0,18	outgrown
    0,04	outing
    0,16	outings
    -0,3	outkast
   -0,09	outlandish
    0,27	outlaw
   -0,22	outlawed
     0,7	outlaws
       0	outlay
   -0,05	outlet
    -0,4	outlets
   -0,14	outline
    0,12	outlined
       0	outlines
    0,48	outlining
     0,3	outlived
     0,6	outlook
       0	outmoded
   -0,48	outnumbered
   -0,12	outpost
     0,3	outposts
   -0,12	output
    -0,3	outrage
   -0,12	outraged
    0,04	outrageous
    0,06	outrageously
   -0,18	outrageousness
    -0,1	outright
    0,12	outrun
       0	outrunning
   -0,26	outs
    0,02	outset
     0,1	outshine
   -0,22	outshines
    0,01	outside
    0,42	outsider
    0,25	outsiders
     0,1	outskirts
   -0,54	outsmart
    -0,7	outsmarted
    0,48	outsmarts
    0,48	outsourced
     0,3	outsourcing
    0,65	outstanding
       1	outstandingly
     0,6	outstay
   -0,34	outta
    -0,7	outtake
   -0,37	outtakes
    0,48	outward
     0,6	outwardly
    0,18	outweigh
   -0,12	outweighed
    0,18	outweighs
    0,12	outwit
   -0,48	outwits
     0,7	ova
       0	oval
     0,7	ovation
   -0,78	oven
       0	ovens
   -0,04	over
    -0,6	overabundance
   -0,25	overact
    -0,9	overacted
   -0,55	overacting
       0	overactive
   -0,67	overacts
       0	overage
     0,3	overal
    0,13	overall
       0	overalls
     0,3	overarching
   -0,06	overbearing
    -0,3	overbite
   -0,03	overblown
   -0,31	overboard
    -0,3	overburdened
    0,18	overcame
    -0,3	overcoat
    0,25	overcome
    0,48	overcomes
    0,51	overcoming
       0	overcompensating
       0	overconfidence
    0,48	overconfident
       0	overcrowded
       0	overdeveloped
       0	overdo
    0,15	overdoes
     0,6	overdoing
   -0,28	overdone
   -0,34	overdose
       0	overdramatized
    -0,6	overdrive
       0	overdubbed
   -0,48	overdubs
    0,07	overdue
       0	overeating
    -0,3	overenthusiastic
       0	overestimated
     0,3	overexposed
       0	overexposure
    -0,3	overflow
     0,3	overflowing
   -0,48	overgrown
    -0,3	overhaul
    0,65	overhead
     0,4	overheard
    -0,3	overhearing
     0,1	overhears
    -0,3	overindulgence
       0	overindulging
    0,18	overkill
   -0,18	overlaid
     0,7	overlap
    0,24	overlapping
    -0,3	overlaps
       0	overlays
    0,15	overload
     0,4	overloaded
   -0,44	overlong
    0,11	overlook
    0,59	overlooked
   -0,05	overlooking
       0	overlooks
       0	overlords
   -0,02	overly
       0	overmeyer
     0,2	overnight
    0,22	overpaid
   -0,12	overplay
    -0,4	overplayed
       0	overplaying
    -0,7	overplays
    0,12	overpopulated
     0,6	overpower
    0,48	overpowered
    0,12	overpowering
    -0,3	overpraised
   -0,48	overpriced
    -0,3	overproduced
    0,48	overprotective
   -0,42	overrated
       0	overreach
     0,6	override
       0	overrides
     0,3	overriding
   -0,18	overripe
       0	overrun
   -0,05	overs
   -0,03	overseas
     0,6	oversee
     0,3	overseeing
       0	overseen
   -0,44	oversexed
     0,4	overshadow
    0,32	overshadowed
     0,1	overshadows
     0,6	oversight
       0	oversimplify
       0	oversold
       0	overstate
    0,07	overstated
    0,18	overstatement
   -0,48	overstates
    0,18	overstay
       0	overstays
     0,3	overstep
     0,3	overt
       0	overtake
    0,18	overtaken
       0	overtaking
     0,1	overthrow
   -0,48	overthrown
    -0,4	overtime
     0,2	overtly
    -0,3	overtone
    0,32	overtones
    0,48	overtures
       0	overturned
       0	overturning
   -0,48	overuse
   -0,54	overused
    -0,3	overview
       0	overweening
   -0,54	overweight
     0,3	overwhelm
     0,6	overwhelmed
    0,25	overwhelming
   -0,48	overwhelmingly
       0	overwhelms
   -0,18	overworked
    -0,3	overwritten
   -0,41	overwrought
    -0,3	overzealous
    0,27	owe
   -0,13	owed
   -0,08	owen
   -0,24	owens
    -0,3	owen's
    0,22	owes
    0,05	owing
    0,45	owl
    0,85	owl's
    0,18	own
   -0,06	owned
    0,35	owner
    0,06	owners
   -0,37	owner's
   -0,07	ownership
    0,46	owning
    0,26	owns
    0,15	oxford
     0,3	oxide
       0	oxycontin
   -0,05	oxygen
     0,3	oxymoron
    -0,9	oy
       0	oyama
    0,18	oyl
     0,2	oz
       0	oz,
       0	ozone
       0	oz's
   -0,48	ozu
    1,11	ozzie
    0,41	ozzy
   -0,05	p
       0	p3
    0,07	pa
   -0,24	pablo
    1,11	pabst
    0,78	pabst's
       0	pabulum
    0,18	pace
     0,3	paced
   -0,24	paces
    0,07	pacific
       0	pacifier
       0	pacifism
    0,14	pacifist
    -0,3	pacifistic
       0	pacifists
   -0,09	pacing
    0,19	pacino
    0,12	pacino's
   -0,09	pack
    0,02	package
    0,07	packaged
    -0,7	packaging
     0,3	packard
    0,33	packed
    -0,3	packet
   -0,14	packing
     0,5	packs
       0	paco
    0,27	pact
       0	pacte
   -0,48	pacula
   -0,34	pad
   -0,52	padded
   -0,69	padding
    -0,3	paddles
       0	paddy
       0	padme
    0,18	pads
    0,12	paean
     0,3	paeans
   -0,48	paedophile
   -0,78	paedophilia
       0	paedophilic
   -0,56	pagan
   -0,12	paganism
       0	pagans
    0,29	page
    -0,3	pageant
     0,3	pageantry
   -0,01	pages
    0,16	page's
    1,04	paget
     0,3	paging
    0,48	pah
   -0,46	paid
   -0,24	paige
       0	paige's
       0	pain
    -0,2	pained
   -0,45	painful
    -0,5	painfully
     0,3	painless
   -0,05	pains
     0,4	painstaking
    0,26	painstakingly
   -0,44	paint
   -0,54	paintball
       0	paintbrush
   -0,04	painted
     0,4	painter
     0,3	painterly
    0,53	painters
    0,14	painting
    0,36	paintings
    0,07	paints
    0,11	pair
       0	paired
    0,02	pairing
     0,7	pairings
    0,07	pairs
       0	pair's
    0,18	pak
   -0,11	pakistan
   -0,48	pakistani
     0,4	pakistanis
       0	pakula's
    0,13	pal
    0,42	palace
       0	palaces
       0	palace's
    0,51	palance
    0,12	palance's
   -0,19	palatable
     0,3	palate
   -0,01	pale
     0,3	paleface
       0	paleontologist
    -0,2	pales
     0,6	palestine
    0,06	palestinian
    -0,1	palestinians
    0,43	palette
     0,3	paley
       0	pall
    0,48	pallette
   -0,15	palm
    0,69	palma
       0	palmas
    0,71	palma's
   -0,22	palme
    0,11	palmer
    -0,7	palminteri
    -0,1	palms
    0,68	palpable
     0,3	palpably
     0,3	palpatine
    0,15	pals
       0	pal's
    0,82	palsy
       0	paltrow
       0	paltrow's
   -0,48	paltry
     0,3	paluzzi
       0	pam
   -0,21	pamela
    -0,4	pampered
       0	pampering
       0	pamphlet
   -0,48	pam's
       0	pan
    -0,3	panacea
    0,37	panache
    0,12	panaghoy
    0,57	panama
       0	panavision
   -0,81	pancake
    -0,3	pancakes
    -0,3	pancho
    0,95	panda
   -0,43	pander
    -0,6	pandering
     0,4	panders
     0,3	pandora
     0,6	pandora's
       0	pane
       0	panegyric
    0,08	panel
    -0,7	panels
       0	panes
    1,41	pang
    -0,3	pangs
    0,48	panhandle
    0,55	panic
    0,22	panicked
   -0,18	panicking
    0,78	panics
       0	panky
    0,18	panned
    0,18	panning
     0,1	panorama
    0,37	panoramic
    0,07	pans
    0,18	pan's
   -0,18	pansy
    0,57	pantheon
   -0,52	panther
    -0,4	panthers
    -0,6	panties
    -0,1	panting
    0,48	pantoliano
    -0,3	pantomime
   -0,18	pants
    -0,3	panty
    0,35	paolo
   -0,38	pap
   -0,48	papa
    -0,3	papal
    0,48	paparazzi
    0,52	papas
       0	papaya
   -0,44	paper
    0,15	paperback
       0	paperbacks
     0,3	paperboy
    0,85	paperhouse
    0,28	papers
       0	paper's
    0,74	pappy
    0,48	papua
   -0,05	paquin
     0,3	paquin's
   -0,31	par
   -0,54	para
    0,19	parable
    -0,3	parables
    -0,1	parachute
       0	parachuting
    0,07	parade
    -0,7	paraded
   -0,54	parades
    0,37	paradigm
   -0,78	parading
       0	paradis
    0,29	paradise
       0	paradox
    0,78	paradoxical
    -0,6	paradoxically
    0,12	paragon
   -0,29	paragraph
       0	paragraphs
     0,6	paraguay
     0,3	parakeet
       0	parallax
    0,27	parallel
    0,19	parallels
     0,6	paralysis
    0,05	paralyzed
    -0,3	paramedics
   -0,22	parameters
    -0,6	paramilitaries
    0,55	paramount
       0	paramount's
    0,43	paramour
    0,39	paranoia
    0,18	paranoiac
    0,07	paranoid
   -0,33	paranormal
       0	paraphernalia
       0	paraphrase
   -0,48	paraphrased
       0	paraphrasing
       0	parapsychologists
   -0,12	parasite
     0,7	parasites
    0,65	parasitic
       0	parasol
     0,3	paratrooper
    0,18	parcel
       0	pardo
       0	pardon
       0	pared
    0,48	paredes
       0	parekh
    0,08	parent
     0,3	parentage
    0,08	parental
   -0,18	parenthood
    -0,3	parenting
    0,17	parents
   -0,08	parent's
    -0,5	paresh
     0,4	pariah
   -0,48	parinda
       0	parineeta
       0	paring
    0,42	paris
       0	paris,j'taime
    -0,3	parishioners
     0,9	parisian
   -0,48	parisien
   -0,04	park
   -0,68	parked
    0,16	parker
    0,48	parkers
     0,4	parker's
   -0,35	parking
       0	parkinson
    0,27	parks
     0,1	park's
    0,48	parliament
   -0,56	parlor
   -0,48	parlors
   -0,12	parlour
       0	parnell
    -0,2	parodied
   -0,06	parodies
   -0,11	parody
   -0,51	parodying
    0,48	parole
       0	paroled
     0,3	parrish
    0,83	parrot
    0,78	parrots
   -0,28	parsifal
       0	parson
   -0,45	parsons
    0,03	part
   -0,85	partake
    -0,3	partaking
    0,12	parted
    0,78	parter
       0	parters
    0,08	partial
    0,03	partially
       0	participant
